,sentiment,tweets
1221,0,Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5
1222,0,@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p
1223,0,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol
1224,0,@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt;3
1225,0,@Contempted Did the heroics ever go through! If not sorry! 
1226,0,im so tired this morning and there was only cold shower water!not happy 
1227,0,"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her "
1228,0,clearing my desk... 
1229,0,w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol
1230,0,is crying inside. Please oh please let it rain  so warm.
1231,0,@thecoolestout 
1232,0,"packing my overnight bag for tomorrow, going to the hospital "
1233,0,@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol
1234,0,@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;)
1235,0,"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday "
1236,0,@la_discoteca  i just saw this im sorry 
1237,0,: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website 
1238,0,@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!
1239,0,watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb
1240,0,at work  w asma3 nawal in fe obeerate alwatan TV
1241,0,I wish i could go 2 bed with out having 2 take an allergy pill. 
1242,0,@khqrightnow I heard them making announcements trying to find them. The mother looked so worried. 
1243,0,I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.
1244,0,ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis 
1245,0,goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol
1246,0,"@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it, was playing @ egg "
1247,0,"Wishing it wasn't 245 in the morning.  sleeping is awesome, work is not, and I need to scrub my apt!"
1248,0,"@eileenb I had that a while back (http://tinyurl.com/dmukpr), and I know some other people that have too "
1249,0,@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work 
1250,0,@Weebeedee run was great thanks. Is very windy today so bike ride not an option this morning 
1251,0,@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expensive  
1252,0,couple of mt texts didn't arrive here 
1253,0,"decided to rejoin aerobics cos I know I won't exercise if i don't. after paying for it, i only have RM3 left in my bag "
1254,0,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:
1255,0,@hartym looks interesting but lot of 500 errors on the documentation website 
1256,0,@Kal_Penn You were my favorite.  You did an excellent job.
1257,0,This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.
1258,0,argh ive eaton so so much today 
1259,0,zurich does not have smelly bags anymore 
1260,0,"in the university, in the classroom, on the computer... shit my day is boring "
1261,0,I want to get back in bed 
1262,0,@fanofbsb4ever Sorry you missed it 
1263,0,Worst burn of my life! so sick 
1264,0,"@PriscillaCruz So funny because I watched 'Only The Strong' today, what are the chances? I miss Capoeira   Zoom Zoom!"
1265,0,It's official! I'm going to have an educational summer. Owh God. Bless me 
1266,0,@avisionofbeauty your phone doesn't like it  sorry
1267,0,too much to do  not enough motivation 
1268,0,@missoliviaa nooo brat. to the west coast hahaa quite making me sad 
1269,0,"oh everyone is going to sleep, how much i wish i could  its only 4.45pm, and im @ work!"
1270,0,"One thing I hate about dozing off in lects, I wake up to a sheaf of wet and badly smudged notes. "
1271,0,Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE! 
1272,0,Where has all my money gone?! 
1273,0,Now I'm down to 10% battery! 
1274,0,@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia 
1275,0,"I'm so tired, have to get up and go in to school during holidays for the 3rd time  xxx"
1276,0,"OMG, more than 360 people is the death toll in Italy "
1277,0,@ThisismyiQ layin down...i dont feel well 
1278,0,@SCC_Skwerl Aww how depressing! 
1279,0,@TheBlondeTheory  ditch in another parish. Some really sick people in this world. 
1280,0,"Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this"
1281,0,I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away.. 
1282,0,"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY "
1283,0,Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos. 
1284,0,"@powerpoole some people try to be tricky, some stop using twitter at all  i guess it's as good as it gets! i had to try."
1285,0,@dra6on now I am sad cos u r sad 
1286,0,@gotobekiddingme I tried.....and failed 
1287,0,@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL
1288,0,AC/DC rocked last night. Back to reality today.  70000 people without homes and &gt;150 dead in Italy 
1289,0,"@heatherlibby  Oh well, she seems like trouble. Christian Slater is trying to kill her at the moment."
1290,0,Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO
1291,0,i want diana F+. it looks great... 
1292,0,i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow 
1293,0,@ekim1406 hehehe too bad they were separated 
1294,0,Babe aint callin 
1295,0,"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. "
1296,0,"Good morning, hope everyone is feeling better than me.... this cold has really got hold now "
1297,0,"Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack "
1298,0,@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!  
1299,0,talking to a boy  hating work though 
1300,0,someone keep me up....im at work 
1301,0,@LarrissaR please don't leave. stay for grant's bday 
1302,0,@DanielCalderonL yeaah I hate that! 
1303,0,@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.
1304,0,@childhoodflames whats wrong! 
1305,0,"Off to bed now, sick n can't sleep but will try w/ help of meds :s "
1306,0,Blip.fm is down...I'm going back to normal tweeting for a while. 
1307,0,@Lilylauren I get sad when ppl shave their moustaches  I don't know if I'd cry about it tho
1308,0,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy. 
1309,0,Finally going to sleep and waking up early to study 
1310,0,I miss my friends from elementary and middle school 
1311,0,"@cyantificNHS Balls  Although without the tunes, it's just a holiday then ;-)"
1312,0,chick corea was tonight...and I missed it  ...now she sobs
1313,0,I'm going to love this season of the hills... I can tell!  Spartans sucked.    Goodnight!!
1314,0,needs to study for quant and do legal process assessment for 2moro 
1315,0,"@itsangie i canceled it, with plane tickets, hotel stay and tickets.. it was close to $400 if we eat cheaply.   man i soooo want to see O!"
1316,0,"@polaroidskyline that sounds fair horrible.  i was going to repeat myself, but i guess the text I just sent you would do it better. whee."
1317,0,"@bivancamp aw, that suuuucks  Sorry dear!"
1318,0,@NeYawn Yeah! Interview... Don't know even when it is... 
1319,0,"@LFTA So ur just gonna delete me like that...Y do I feel like &quot;Tom Cruise&quot; on Jerry Maguire when he got fired right now, yo.  LOL!"
1320,0,had the worst dream abt some turd face i used to date... ugh. it was awful. 
1321,0,@shresthayash  ouch I can just imagine a toothpic in the eye or something 
1322,0,uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter
1323,0,Why do people keep following me and then randomly stop?  It makes me sad!
1324,0,Still feeling bleh... Spew burps and all 
1325,0,hot deadline... 
1326,0,"has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month, life sucks "
1327,0,woke up at 6am  far too early...more coffee then
1328,0,is tooooooooo cold. 
1329,0,Why is it raining tomorrow night after it was sooo nice today?!  Guess I should be thankful that I was able to enjoy it at least.
1330,0,Michael Crichton 
1331,0,CURSE MY SLOW INTERNET. I miss YouTube 
1332,0,feels a headache coming on! 
1333,0,@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me. 
1334,0,Working on the Holy Week 
1335,0,@marnieblaze haha nope. i guess nothing is original these days 
1336,0,"Lots of revision to do tonight too for my final assessments. More assessments today as well, 90% pass mark is harsh "
1337,0,all thats stapling chipped my nails 
1338,0, is cold
1339,0,@PaulTeeter we passed by the border 
1340,0,"Chewie update. OCD in left legs fixed, but possible OCD in Right leg as well, and worse still hip dysplasia in both hips  Not good..."
1341,0,Just got back from the hospital. BF's nephew might have meningitis 
1342,0,Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhiï¿½u vi?c 
1343,0,is coldd 
1344,0,Please watch this vid and tell me if you are not moved  http://www.youtube.com/watch?v=EUJSME0TORw
1345,0,Boo another day at work  but only 3 to go then 3 days off ; )
1346,0,driving to schiphol. apperantly I am not the only one. Stuck around aalsmeer 
1347,0,Not anymore  how does Daisy manage to take up 75% of the bed?
1348,0,@garretjiroux do u write back on twitter? i miss ya garee...  x
1349,0,"Getting changed in the hopes that, that means we can go to the store now!  Poor cat is out of food...oops. "
1350,0,I'm in pain 
1351,0,"@nicolerichie: Haha. Yeah, they were that band from MMC! I used to have a CD, but I lost it. "
1352,0,i miss my bcd friends 
1353,0,@oliyoung But that requires assembly! Assembly is completely overrated tonight. This is harder than I thought 
1354,0,On a diet.... Woke up 2day Hungry 
1355,0,@JBeauty oooh *heads high killin 'em wit da no* lol didn't think so..  but u don't really know me yet I'm a good tucker inner haha
1356,0,I hate cooking dinner 
1357,0,@maikeru76 you aren't connected with me back...so I can't DM you...  
1358,0,My compassion to the people in italy! My mother is calling with our relatives in Italy right now  
1359,0,"@riskyrevenge Wait, what? Sick? "
1360,0,@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!
1361,0,I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock 
1362,0,So now it's just a wait &amp; see game. I fall asleep &amp; it might or might not be there when I wake. 
